report_date,channel_name,game_name,normalized_game_name,platform,store_url,normalized_store_url,package_id,apple_app_id,video_id,video_title,video_url,extracted_from,link_type,confidence,reject_reason,created_at
2026-05-18,musthavegames_androidgameplay,Merge 3 Cooking: Match 3 Games,merge3cookingmatch3games,google_play,https://play.google.com/store/apps/details?id=com.gameicreate.merge3cooking.foodgames,,com.gameicreate.merge3cooking.foodgames,,CD1Lb-MWAjc,Merge 3 Cooking: Match 3 Games Mobile Game,https://www.youtube.com/watch?v=CD1Lb-MWAjc,package_id_fallback,rejected,rejected,,2026-05-19T11:44:28
2026-05-18,musthavegames_androidgameplay,Blast Loop,blastloop,google_play,https://play.google.com/store/apps/details?id=com.twodestudios.blastloop,,com.twodestudios.blastloop,,b7l2EFh_R3w,Blast Loop Mobile Game,https://www.youtube.com/watch?v=b7l2EFh_R3w,package_id_fallback,rejected,rejected,,2026-05-19T11:44:28
2026-05-18,musthavegames_androidgameplay,Arrows Cube 3D,arrowscube3d,google_play,https://play.google.com/store/apps/details?id=com.thegamebeast.arrowscube3d.games,,com.thegamebeast.arrowscube3d.games,,0QAoFrBZues,Arrows Cube 3D Mobile Game,https://www.youtube.com/watch?v=0QAoFrBZues,package_id_fallback,rejected,rejected,,2026-05-19T11:44:28
2026-05-18,musthavegames_androidgameplay,Jewel Astro Mobile Game,jewelastromobilegame,google_play,https://play.google.com/store/apps/details?id=com.v2r.jewelastro,,com.v2r.jewelastro,,i8QAL7WZWIs,Jewel Astro Mobile Game,https://www.youtube.com/watch?v=i8QAL7WZWIs,package_id_fallback,rejected,rejected,,2026-05-19T11:44:28
2026-05-18,musthavegames_androidgameplay,Word Screw Out: 3D Puzzle!,wordscrewout3dpuzzle,google_play,https://play.google.com/store/apps/details?id=com.flyfox.word.screw.sort.match.master.puzzle,,com.flyfox.word.screw.sort.match.master.puzzle,,eRymKUGljOE,Word Screw Out: 3D Puzzle! Mobile Game,https://www.youtube.com/watch?v=eRymKUGljOE,package_id_fallback,rejected,rejected,,2026-05-19T11:44:28
2026-05-18,musthavegames_androidgameplay,Color Pop,colorpop,google_play,https://play.google.com/store/apps/details?id=com.ivy.bubbleshooter.ivycolorpop,,com.ivy.bubbleshooter.ivycolorpop,,zvYqspRhdFM,Color Pop Mobile Game,https://www.youtube.com/watch?v=zvYqspRhdFM,package_id_fallback,rejected,rejected,,2026-05-19T11:44:28
2026-05-18,musthavegames_androidgameplay,Hole Pixel: Color Flow,holepixelcolorflow,google_play,https://play.google.com/store/apps/details?id=com.mobgame.hole.pixel.color.flow,,com.mobgame.hole.pixel.color.flow,,a2NEOQUnNX8,Hole Pixel: Color Flow Mobile Game,https://www.youtube.com/watch?v=a2NEOQUnNX8,package_id_fallback,rejected,rejected,,2026-05-19T11:44:28
2026-05-18,musthavegames_androidgameplay,Arrow Color Exit,arrowcolorexit,google_play,https://play.google.com/store/apps/details?id=com.abc.arrow.puzzle.taparrow.color.exit,,com.abc.arrow.puzzle.taparrow.color.exit,,5A4ceMTWh9M,Arrow Color Exit Mobile Game,https://www.youtube.com/watch?v=5A4ceMTWh9M,package_id_fallback,rejected,rejected,,2026-05-19T11:44:28
2026-05-18,musthavegames_androidgameplay,Infinite 3-match Mobile Game,infinite3matchmobilegame,google_play,https://play.google.com/store/apps/details?id=com.twodhypersnd.infinite3match,,com.twodhypersnd.infinite3match,,Fa_3hdUmC88,Infinite 3-match Mobile Game,https://www.youtube.com/watch?v=Fa_3hdUmC88,package_id_fallback,rejected,rejected,,2026-05-19T11:44:29
2026-05-18,musthavegames_androidgameplay,Naked Wars,nakedwars,google_play,https://play.google.com/store/apps/details?id=com.twoegames.nakedwars,,com.twoegames.nakedwars,,M7pHnsJu6rM,Naked Wars Mobile Game,https://www.youtube.com/watch?v=M7pHnsJu6rM,package_id_fallback,rejected,rejected,,2026-05-19T11:44:29
2026-05-18,musthavegames_androidgameplay,Home Design: Zen Tile Match,homedesignzentilematch,google_play,https://play.google.com/store/apps/details?id=com.fungame.royaltilematch006,,com.fungame.royaltilematch006,,mqqsnN8uLJo,Home Design: Zen Tile Match Mobile Game,https://www.youtube.com/watch?v=mqqsnN8uLJo,package_id_fallback,rejected,rejected,,2026-05-19T11:44:29
2026-05-18,musthavegames_androidgameplay,Zombie Merge Defense,zombiemergedefense,google_play,https://play.google.com/store/apps/details?id=com.zygle.zombie.merge.defense,,com.zygle.zombie.merge.defense,,7hbRbDkoVts,Zombie Merge Defense Mobile Game,https://www.youtube.com/watch?v=7hbRbDkoVts,package_id_fallback,rejected,rejected,,2026-05-19T11:44:29
2026-05-18,musthavegames_androidgameplay,Restore Vehicle - Car Factory,restorevehiclecarfactory,google_play,https://play.google.com/store/apps/details?id=com.gzm.veh.res.mech,,com.gzm.veh.res.mech,,_AJ9rExpwu8,Restore Vehicle - Car Factory Mobile Game,https://www.youtube.com/watch?v=_AJ9rExpwu8,package_id_fallback,rejected,rejected,,2026-05-19T11:44:29
2026-05-18,musthavegames_androidgameplay,Royal Jam,royaljam,google_play,https://play.google.com/store/apps/details?id=com.dovi.royal.jam,,com.dovi.royal.jam,,rzeQ1v62Nuk,Royal Jam Mobile Game,https://www.youtube.com/watch?v=rzeQ1v62Nuk,package_id_fallback,rejected,rejected,,2026-05-19T11:44:29
2026-05-18,musthavegames_androidgameplay,Cooking Drive,cookingdrive,google_play,https://play.google.com/store/apps/details?id=com.eg.cookingdrive,,com.eg.cookingdrive,,TDTGPb9KrDU,Cooking Drive Mobile Game,https://www.youtube.com/watch?v=TDTGPb9KrDU,package_id_fallback,rejected,rejected,,2026-05-19T11:44:29
2026-05-18,musthavegames_androidgameplay,Pixel Boom : Bird Blast,pixelboombirdblast,google_play,https://play.google.com/store/apps/details?id=com.pixelboom.flow,,com.pixelboom.flow,,SiH0iqVLSa8,Pixel Boom : Bird Blast Mobile Game,https://www.youtube.com/watch?v=SiH0iqVLSa8,package_id_fallback,rejected,rejected,,2026-05-19T11:44:29
2026-05-18,musthavegames_androidgameplay,Music Tile Mahjong Puzzle Mobile Game,musictilemahjongpuzzlemobilegame,unknown,,,,,mxLnzJ_txI8,Music Tile Mahjong Puzzle Mobile Game,https://www.youtube.com/watch?v=mxLnzJ_txI8,video_title_fallback,rejected,rejected,,2026-05-19T11:44:29
2026-05-18,musthavegames_androidgameplay,Merge Zoo Cute Mobile Game,mergezoocutemobilegame,google_play,https://play.google.com/store/apps/details?id=com.mergezoo.mergezoocute,,com.mergezoo.mergezoocute,,kQ30rCRPEsc,Merge Zoo Cute Mobile Game,https://www.youtube.com/watch?v=kQ30rCRPEsc,package_id_fallback,rejected,rejected,,2026-05-19T11:44:29
2026-05-18,musthavegames_androidgameplay,Level Takeover,leveltakeover,google_play,https://play.google.com/store/apps/details?id=com.grghtr.level.takeovers,,com.grghtr.level.takeovers,,wnd3A4IATZM,Level Takeover Mobile Game,https://www.youtube.com/watch?v=wnd3A4IATZM,package_id_fallback,rejected,rejected,,2026-05-19T11:44:30
2026-05-18,musthavegames_androidgameplay,Royal Wars: Color Clash,royalwarscolorclash,google_play,https://play.google.com/store/apps/details?id=com.nextgame.royal.war.color.clash,,com.nextgame.royal.war.color.clash,,gCwWNlQtGWU,Royal Wars: Color Clash Mobile Game,https://www.youtube.com/watch?v=gCwWNlQtGWU,package_id_fallback,rejected,rejected,,2026-05-19T11:44:30
2026-05-18,musthavegames_androidgameplay,Arrows – Art Escape (Puzzle),arrowsartescapepuzzle,google_play,https://play.google.com/store/apps/details?id=com.bubbly.arrows,,com.bubbly.arrows,,_qZj6mn-f08,Arrows – Art Escape (Puzzle) Mobile Game,https://www.youtube.com/watch?v=_qZj6mn-f08,package_id_fallback,rejected,rejected,,2026-05-19T11:44:30
2026-05-18,musthavegames_androidgameplay,Mahjong Associations Journey,mahjongassociationsjourney,google_play,https://play.google.com/store/apps/details?id=com.gameborn.mahjongnew,,com.gameborn.mahjongnew,,DY_6NuxDRnU,Mahjong Associations Journey Mobile Game,https://www.youtube.com/watch?v=DY_6NuxDRnU,package_id_fallback,rejected,rejected,,2026-05-19T11:44:30
2026-05-18,musthavegames_androidgameplay,Tribal Clash Mobile Game,tribalclashmobilegame,google_play,https://play.google.com/store/apps/details?id=com.voodoo.tribalclash,,com.voodoo.tribalclash,,EwVL0iM0ge8,Tribal Clash Mobile Game,https://www.youtube.com/watch?v=EwVL0iM0ge8,package_id_fallback,rejected,rejected,,2026-05-19T11:44:30
2026-05-18,musthavegames_androidgameplay,Prehistoric Dino Link Mobile Game,prehistoricdinolinkmobilegame,google_play,https://play.google.com/store/apps/details?id=com.galaxywing.prehistoricdinolink,,com.galaxywing.prehistoricdinolink,,vMntoI_NAgI,Prehistoric Dino Link Mobile Game,https://www.youtube.com/watch?v=vMntoI_NAgI,package_id_fallback,rejected,rejected,,2026-05-19T11:44:30
2026-05-18,musthavegames_androidgameplay,Merge Bigger: Evolution,mergebiggerevolution,google_play,https://play.google.com/store/apps/details?id=com.hohoy.mergebigger,,com.hohoy.mergebigger,,w7VoJX3mLuY,Merge Bigger: Evolution Mobile Game,https://www.youtube.com/watch?v=w7VoJX3mLuY,package_id_fallback,rejected,rejected,,2026-05-19T11:44:30
2026-05-18,musthavegames_androidgameplay,Hungry Hole: Eat it All,hungryholeeatitall,google_play,https://play.google.com/store/apps/details?id=com.ayl.hungry.hole.eat.all.game,,com.ayl.hungry.hole.eat.all.game,,bv_PtWIeycY,Hungry Hole: Eat it All Mobile Game,https://www.youtube.com/watch?v=bv_PtWIeycY,package_id_fallback,rejected,rejected,,2026-05-19T11:44:30
2026-05-18,musthavegames_androidgameplay,Iron Path: Tank Turrets,ironpathtankturrets,google_play,https://play.google.com/store/apps/details?id=com.may.iron.path.tank.turret,,com.may.iron.path.tank.turret,,z7tFh0UpOKo,Iron Path: Tank Turrets Mobile Game,https://www.youtube.com/watch?v=z7tFh0UpOKo,package_id_fallback,rejected,rejected,,2026-05-19T11:44:30
2026-05-18,musthavegames_androidgameplay,Ruins Survivor:Adventure RPG Mobile Game,ruinssurvivoradventurerpgmobilegame,unknown,,,,,96SfmwEJQMk,Ruins Survivor:Adventure RPG Mobile Game,https://www.youtube.com/watch?v=96SfmwEJQMk,video_title_fallback,rejected,rejected,,2026-05-19T11:44:30
2026-05-18,musthavegames_androidgameplay,Bus Go:Traffic Puzzle Mobile Game,busgotrafficpuzzlemobilegame,unknown,,,,,CMTsPBH4Bh0,Bus Go:Traffic Puzzle Mobile Game,https://www.youtube.com/watch?v=CMTsPBH4Bh0,video_title_fallback,rejected,rejected,,2026-05-19T11:44:30
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,CK9ZHsRIRg8,Merge Lagoon Mobile Game,https://www.youtube.com/watch?v=CK9ZHsRIRg8,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,CK9ZHsRIRg8,Merge Lagoon Mobile Game,https://www.youtube.com/watch?v=CK9ZHsRIRg8,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,Android Games 2026,androidgames2026,rejected,https://www.youtube.com/playlist?list=PL-DdxI8G1V2_GkVAWZ6SS8hhTLzyLq4Tr,https://www.youtube.com/playlist,,,CK9ZHsRIRg8,Merge Lagoon Mobile Game,https://www.youtube.com/watch?v=CK9ZHsRIRg8,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,CD1Lb-MWAjc,Merge 3 Cooking: Match 3 Games Mobile Game,https://www.youtube.com/watch?v=CD1Lb-MWAjc,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,CD1Lb-MWAjc,Merge 3 Cooking: Match 3 Games Mobile Game,https://www.youtube.com/watch?v=CD1Lb-MWAjc,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,Android Games 2026,androidgames2026,rejected,https://www.youtube.com/playlist?list=PL-DdxI8G1V2_GkVAWZ6SS8hhTLzyLq4Tr,https://www.youtube.com/playlist,,,CD1Lb-MWAjc,Merge 3 Cooking: Match 3 Games Mobile Game,https://www.youtube.com/watch?v=CD1Lb-MWAjc,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,b7l2EFh_R3w,Blast Loop Mobile Game,https://www.youtube.com/watch?v=b7l2EFh_R3w,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,b7l2EFh_R3w,Blast Loop Mobile Game,https://www.youtube.com/watch?v=b7l2EFh_R3w,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,Android Games 2026,androidgames2026,rejected,https://www.youtube.com/playlist?list=PL-DdxI8G1V2_GkVAWZ6SS8hhTLzyLq4Tr,https://www.youtube.com/playlist,,,b7l2EFh_R3w,Blast Loop Mobile Game,https://www.youtube.com/watch?v=b7l2EFh_R3w,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,0QAoFrBZues,Arrows Cube 3D Mobile Game,https://www.youtube.com/watch?v=0QAoFrBZues,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,0QAoFrBZues,Arrows Cube 3D Mobile Game,https://www.youtube.com/watch?v=0QAoFrBZues,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,Android Games 2026,androidgames2026,rejected,https://www.youtube.com/playlist?list=PL-DdxI8G1V2_GkVAWZ6SS8hhTLzyLq4Tr,https://www.youtube.com/playlist,,,0QAoFrBZues,Arrows Cube 3D Mobile Game,https://www.youtube.com/watch?v=0QAoFrBZues,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,i8QAL7WZWIs,Jewel Astro Mobile Game,https://www.youtube.com/watch?v=i8QAL7WZWIs,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,i8QAL7WZWIs,Jewel Astro Mobile Game,https://www.youtube.com/watch?v=i8QAL7WZWIs,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,Android Games 2026,androidgames2026,rejected,https://www.youtube.com/playlist?list=PL-DdxI8G1V2_GkVAWZ6SS8hhTLzyLq4Tr,https://www.youtube.com/playlist,,,i8QAL7WZWIs,Jewel Astro Mobile Game,https://www.youtube.com/watch?v=i8QAL7WZWIs,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,eRymKUGljOE,Word Screw Out: 3D Puzzle! Mobile Game,https://www.youtube.com/watch?v=eRymKUGljOE,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,eRymKUGljOE,Word Screw Out: 3D Puzzle! Mobile Game,https://www.youtube.com/watch?v=eRymKUGljOE,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,Android Games 2026,androidgames2026,rejected,https://www.youtube.com/playlist?list=PL-DdxI8G1V2_GkVAWZ6SS8hhTLzyLq4Tr,https://www.youtube.com/playlist,,,eRymKUGljOE,Word Screw Out: 3D Puzzle! Mobile Game,https://www.youtube.com/watch?v=eRymKUGljOE,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,zvYqspRhdFM,Color Pop Mobile Game,https://www.youtube.com/watch?v=zvYqspRhdFM,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,zvYqspRhdFM,Color Pop Mobile Game,https://www.youtube.com/watch?v=zvYqspRhdFM,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,Android Games 2026,androidgames2026,rejected,https://www.youtube.com/playlist?list=PL-DdxI8G1V2_GkVAWZ6SS8hhTLzyLq4Tr,https://www.youtube.com/playlist,,,zvYqspRhdFM,Color Pop Mobile Game,https://www.youtube.com/watch?v=zvYqspRhdFM,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,a2NEOQUnNX8,Hole Pixel: Color Flow Mobile Game,https://www.youtube.com/watch?v=a2NEOQUnNX8,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,a2NEOQUnNX8,Hole Pixel: Color Flow Mobile Game,https://www.youtube.com/watch?v=a2NEOQUnNX8,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,Android Games 2026,androidgames2026,rejected,https://www.youtube.com/playlist?list=PL-DdxI8G1V2_GkVAWZ6SS8hhTLzyLq4Tr,https://www.youtube.com/playlist,,,a2NEOQUnNX8,Hole Pixel: Color Flow Mobile Game,https://www.youtube.com/watch?v=a2NEOQUnNX8,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,5A4ceMTWh9M,Arrow Color Exit Mobile Game,https://www.youtube.com/watch?v=5A4ceMTWh9M,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,5A4ceMTWh9M,Arrow Color Exit Mobile Game,https://www.youtube.com/watch?v=5A4ceMTWh9M,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,Android Games 2026,androidgames2026,rejected,https://www.youtube.com/playlist?list=PL-DdxI8G1V2_GkVAWZ6SS8hhTLzyLq4Tr,https://www.youtube.com/playlist,,,5A4ceMTWh9M,Arrow Color Exit Mobile Game,https://www.youtube.com/watch?v=5A4ceMTWh9M,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,Fa_3hdUmC88,Infinite 3-match Mobile Game,https://www.youtube.com/watch?v=Fa_3hdUmC88,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,Fa_3hdUmC88,Infinite 3-match Mobile Game,https://www.youtube.com/watch?v=Fa_3hdUmC88,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,Android Games 2026,androidgames2026,rejected,https://www.youtube.com/playlist?list=PL-DdxI8G1V2_GkVAWZ6SS8hhTLzyLq4Tr,https://www.youtube.com/playlist,,,Fa_3hdUmC88,Infinite 3-match Mobile Game,https://www.youtube.com/watch?v=Fa_3hdUmC88,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,M7pHnsJu6rM,Naked Wars Mobile Game,https://www.youtube.com/watch?v=M7pHnsJu6rM,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,M7pHnsJu6rM,Naked Wars Mobile Game,https://www.youtube.com/watch?v=M7pHnsJu6rM,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,Android Games 2026,androidgames2026,rejected,https://www.youtube.com/playlist?list=PL-DdxI8G1V2_GkVAWZ6SS8hhTLzyLq4Tr,https://www.youtube.com/playlist,,,M7pHnsJu6rM,Naked Wars Mobile Game,https://www.youtube.com/watch?v=M7pHnsJu6rM,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,mqqsnN8uLJo,Home Design: Zen Tile Match Mobile Game,https://www.youtube.com/watch?v=mqqsnN8uLJo,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,mqqsnN8uLJo,Home Design: Zen Tile Match Mobile Game,https://www.youtube.com/watch?v=mqqsnN8uLJo,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,Android Games 2026,androidgames2026,rejected,https://www.youtube.com/playlist?list=PL-DdxI8G1V2_GkVAWZ6SS8hhTLzyLq4Tr,https://www.youtube.com/playlist,,,mqqsnN8uLJo,Home Design: Zen Tile Match Mobile Game,https://www.youtube.com/watch?v=mqqsnN8uLJo,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists?view=1&sort=dd&shelf_id=0,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA/playlists,,,7hbRbDkoVts,Zombie Merge Defense Mobile Game,https://www.youtube.com/watch?v=7hbRbDkoVts,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
2026-05-18,musthavegames_androidgameplay,️Must Have Games: Global Android Archive,musthavegamesglobalandroidarchive,rejected,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA?sub_confirmation=1,https://www.youtube.com/channel/UCDIREjJsnYFFAQnl-BNqUVA,,,7hbRbDkoVts,Zombie Merge Defense Mobile Game,https://www.youtube.com/watch?v=7hbRbDkoVts,description_link_context,rejected,rejected,youtube_internal_url,2026-05-19T12:37:52
